log_id,shipment_id,reading_timestamp,recorded_temperature_c,within_range
L00051644,S008681,2024-04-24 10:00:00,6.8,True
L00051645,S008681,2024-04-24 16:00:00,4.2,True
L00051646,S008682,2023-09-04 20:00:00,3.8,True
L00051647,S008682,2023-09-04 09:00:00,6.8,True
L00051648,S008682,2023-09-05 10:00:00,5.4,True
L00051649,S008682,2023-09-05 19:00:00,6.4,True
L00051650,S008683,2024-08-03 21:00:00,,
L00051651,S008683,2024-08-04 08:36:00,4.1,True
L00051652,S008683,2024-08-04 02:12:00,3.8,True
L00051653,S008683,2024-08-04 16:48:00,2.3,True
L00051654,S008683,2024-08-04 21:24:00,6.0,True
L00051655,S008683,2024-08-05 11:00:00,3.6,True
L00051656,S008684,2023-03-23 06:00:00,5.5,True
L00051657,S008684,2023-03-24 06:00:00,6.1,True
L00051658,S008684,2023-03-24 01:00:00,4.7,True
L00051659,S008684,2023-03-25 08:00:00,4.9,True
L00051660,S008684,2023-03-25 14:00:00,5.2,True
L00051661,S008684,2023-03-25 14:00:00,6.6,True
L00051662,S008684,2023-03-26 07:00:00,5.6,True
L00051663,S008685,2024-09-13 15:00:00,5.8,True
L00051664,S008685,2024-09-13 14:00:00,4.8,True
L00051665,S008685,2024-09-14 13:00:00,3.2,True
L00051666,S008685,2024-09-14 12:00:00,3.1,True
L00051667,S008686,2024-06-26 08:00:00,4.8,True
L00051668,S008686,2024-06-26 13:00:00,3.0,True
L00051669,S008686,2024-06-27 12:00:00,4.5,True
L00051670,S008686,2024-06-28 04:00:00,7.7,True
L00051671,S008686,2024-06-28 09:00:00,5.0,True
L00051672,S008686,2024-06-28 21:00:00,7.3,True
L00051673,S008686,2024-06-29 06:00:00,6.1,True
L00051674,S008686,2024-06-29 23:00:00,7.1,True
L00051675,S008686,2024-06-30 02:00:00,5.7,True
L00051676,S008687,2024-09-12 20:00:00,6.1,True
L00051677,S008687,2024-09-13 07:00:00,6.4,True
L00051678,S008687,2024-09-13 19:00:00,7.1,True
L00051679,S008687,2024-09-13 12:00:00,7.3,True
L00051680,S008687,2024-09-14 13:00:00,7.0,True
L00051681,S008687,2024-09-14 23:00:00,3.0,True
L00051682,S008687,2024-09-15 01:00:00,3.5,True
L00051683,S008687,2024-09-15 13:00:00,3.0,True
L00051684,S008687,2024-09-16 02:00:00,4.2,True
L00051685,S008687,2024-09-16 22:00:00,3.0,True
L00051686,S008687,2024-09-17 20:00:00,5.8,True
L00051687,S008688,2024-07-16 01:00:00,7.0,True
L00051688,S008688,2024-07-17 07:00:00,3.7,True
L00051689,S008688,2024-07-17 10:00:00,7.3,True
L00051690,S008688,2024-07-18 00:00:00,6.0,True
L00051691,S008688,2024-07-18 05:00:00,5.3,True
L00051692,S008688,2024-07-18 23:00:00,6.7,True
L00051693,S008688,2024-07-19 18:00:00,7.7,True
L00051694,S008688,2024-07-20 04:00:00,3.7,True
L00051695,S008688,2024-07-20 06:00:00,4.2,True
L00051696,S008689,2024-02-02 05:00:00,5.2,True
L00051697,S008689,2024-02-02 21:00:00,6.2,True
L00051698,S008689,2024-02-03 07:00:00,4.1,True
L00051699,S008689,2024-02-04 05:00:00,2.7,True
L00051700,S008689,2024-02-04 01:00:00,4.6,True
L00051701,S008690,2024-03-19 00:00:00,6.6,True
L00051702,S008690,2024-03-20 03:00:00,2.5,True
L00051703,S008690,2024-03-20 16:00:00,7.6,True
L00051704,S008691,2024-12-25 08:00:00,7.1,True
L00051705,S008691,2024-12-26 09:54:33,3.8,True
L00051706,S008691,2024-12-26 19:49:05,6.1,True
L00051707,S008691,2024-12-27 00:43:38,5.9,True
L00051708,S008691,2024-12-27 01:38:11,6.2,True
L00051709,S008691,2024-12-27 06:32:44,5.2,True
L00051710,S008691,2024-12-28 00:27:16,6.2,True
L00051711,S008691,2024-12-28 18:21:49,5.1,True
L00051712,S008691,2024-12-28 18:16:22,4.3,True
L00051713,S008691,2024-12-29 07:10:55,6.9,True
L00051714,S008691,2024-12-29 23:05:27,4.8,True
L00051715,S008691,2024-12-30 22:00:00,5.4,True
L00051716,S008692,2024-01-17 02:00:00,4.6,True
L00051717,S008692,2024-01-18 06:00:00,6.3,True
L00051718,S008692,2024-01-17 22:00:00,4.7,True
L00051719,S008692,2024-01-18 15:00:00,5.9,True
L00051720,S008693,2024-09-30 02:00:00,6.4,True
L00051721,S008693,2024-10-01 05:36:00,6.3,True
L00051722,S008693,2024-10-01 18:12:00,6.7,True
L00051723,S008693,2024-10-01 05:48:00,7.5,True
L00051724,S008693,2024-10-02 06:24:00,4.0,True
L00051725,S008693,2024-10-02 21:00:00,4.6,True
L00051726,S008694,2023-07-16 02:00:00,2.7,True
L00051727,S008694,2023-07-17 06:00:00,6.9,True
L00051728,S008694,2023-07-16 22:00:00,7.2,True
L00051729,S008694,2023-07-17 04:00:00,3.9,True
L00051730,S008695,2023-10-10 17:00:00,6.4,True
L00051731,S008695,2023-10-11 07:00:00,6.1,True
L00051732,S008695,2023-10-11 12:00:00,2.6,True
L00051733,S008695,2023-10-11 16:00:00,4.8,True
L00051734,S008695,2023-10-12 16:00:00,3.3,True
L00051735,S008695,2023-10-13 05:00:00,7.6,True
L00051736,S008695,2023-10-13 09:00:00,7.7,True
L00051737,S008695,2023-10-14 03:00:00,1.4,False
L00051738,S008695,2023-10-14 03:00:00,5.9,True
L00051739,S008695,2023-10-15 10:00:00,6.7,True
L00051740,S008695,2023-10-15 10:00:00,4.1,True
L00051741,S008696,2024-06-30 20:00:00,4.2,True
L00051742,S008696,2024-06-30 17:00:00,6.8,True
L00051743,S008696,2024-07-01 13:00:00,5.3,True
L00051744,S008696,2024-07-02 10:00:00,2.8,True
L00051745,S008696,2024-07-02 20:00:00,4.9,True
L00051746,S008696,2024-07-02 13:00:00,6.7,True
L00051747,S008696,2024-07-03 16:00:00,7.0,True
L00051748,S008696,2024-07-03 17:00:00,3.2,True
L00051749,S008696,2024-07-04 03:00:00,2.8,True
L00051750,S008697,2023-11-13 22:00:00,3.7,True
L00051751,S008697,2023-11-13 15:00:00,3.7,True
L00051752,S008697,2023-11-13 19:00:00,2.8,True
L00051753,S008697,2023-11-14 00:00:00,6.9,True
L00051754,S008698,2023-03-14 14:00:00,2.5,True
L00051755,S008698,2023-03-15 10:00:00,2.8,True
L00051756,S008698,2023-03-15 02:00:00,3.6,True
L00051757,S008699,2022-12-03 22:00:00,6.2,True
L00051758,S008699,2022-12-04 06:00:00,5.8,True
L00051759,S008699,2022-12-04 15:00:00,6.5,True
L00051760,S008700,2022-04-10 00:00:00,5.1,True
L00051761,S008700,2022-04-11 00:00:00,3.6,True
L00051762,S008700,2022-04-11 14:00:00,5.3,True
L00051763,S008700,2022-04-11 22:00:00,4.8,True
L00051764,S008700,2022-04-12 13:00:00,4.8,True
L00051765,S008700,2022-04-12 15:00:00,2.9,True
L00051766,S008700,2022-04-13 09:00:00,4.7,True
L00051767,S008700,2022-04-14 06:00:00,6.4,True
L00051768,S008700,2022-04-14 21:00:00,4.5,True
L00051769,S008701,2024-02-04 19:00:00,4.7,True
L00051770,S008701,2024-02-04 21:00:00,7.4,True
L00051771,S008701,2024-02-05 08:00:00,2.9,True
L00051772,S008702,2023-03-10 15:00:00,3.5,True
L00051773,S008702,2023-03-10 16:00:00,5.8,True
L00051774,S008702,2023-03-11 09:00:00,6.2,True
L00051775,S008702,2023-03-11 16:00:00,4.6,True
L00051776,S008703,2023-07-10 01:00:00,6.0,True
L00051777,S008703,2023-07-11 11:00:00,6.7,True
L00051778,S008703,2023-07-11 09:00:00,7.3,True
L00051779,S008704,2024-07-12 23:00:00,3.4,True
L00051780,S008704,2024-07-12 20:36:00,3.8,True
L00051781,S008704,2024-07-13 18:12:00,4.4,True
L00051782,S008704,2024-07-13 19:48:00,6.3,True
L00051783,S008704,2024-07-13 21:24:00,2.5,True
L00051784,S008704,2024-07-14 02:00:00,6.7,True
L00051785,S008705,2024-08-11 00:00:00,5.0,True
L00051786,S008705,2024-08-12 05:00:00,4.7,True
L00051787,S008705,2024-08-12 03:00:00,3.9,True
L00051788,S008706,2023-09-09 14:00:00,3.0,True
L00051789,S008706,2023-09-10 08:54:33,6.4,True
L00051790,S008706,2023-09-10 14:49:05,7.2,True
L00051791,S008706,2023-09-10 15:43:38,3.7,True
L00051792,S008706,2023-09-11 11:38:11,2.7,True
L00051793,S008706,2023-09-11 17:32:44,4.0,True
L00051794,S008706,2023-09-11 22:27:16,4.6,True
L00051795,S008706,2023-09-12 16:21:49,7.4,True
L00051796,S008706,2023-09-12 21:16:22,4.6,True
L00051797,S008706,2023-09-14 00:10:55,2.8,True
L00051798,S008706,2023-09-14 00:05:27,3.1,True
L00051799,S008706,2023-09-14 22:00:00,4.2,True
L00051800,S008707,2023-04-15 21:00:00,6.4,True
L00051801,S008707,2023-04-15 11:00:00,4.5,True
L00051802,S008707,2023-04-16 06:00:00,7.0,True
L00051803,S008707,2023-04-16 06:00:00,4.9,True
L00051804,S008708,2024-11-05 01:00:00,2.6,True
L00051805,S008708,2024-11-06 07:40:00,2.7,True
L00051806,S008708,2024-11-06 04:20:00,6.6,True
L00051807,S008708,2024-11-06 21:00:00,4.2,True
L00051808,S008708,2024-11-07 13:40:00,3.3,True
L00051809,S008708,2024-11-07 07:20:00,7.0,True
L00051810,S008708,2024-11-08 03:00:00,7.6,True
L00051811,S008708,2024-11-08 12:40:00,6.7,True
L00051812,S008708,2024-11-08 21:20:00,6.2,True
L00051813,S008708,2024-11-09 04:00:00,2.3,True
L00051814,S008709,2022-12-23 21:00:00,4.2,True
L00051815,S008709,2022-12-23 14:00:00,3.5,True
L00051816,S008709,2022-12-24 18:00:00,6.5,True
L00051817,S008709,2022-12-24 19:00:00,4.4,True
L00051818,S008709,2022-12-25 07:00:00,2.6,True
L00051819,S008709,2022-12-25 14:00:00,4.9,True
L00051820,S008709,2022-12-26 21:00:00,5.9,True
L00051821,S008709,2022-12-26 13:00:00,2.4,True
L00051822,S008709,2022-12-27 08:00:00,6.1,True
L00051823,S008710,2023-06-04 06:00:00,7.1,True
L00051824,S008710,2023-06-05 04:00:00,3.3,True
L00051825,S008710,2023-06-05 02:00:00,4.6,True
L00051826,S008711,2024-03-06 18:00:00,7.3,True
L00051827,S008711,2024-03-06 14:54:33,3.4,True
L00051828,S008711,2024-03-07 06:49:05,4.8,True
L00051829,S008711,2024-03-08 01:43:38,6.5,True
L00051830,S008711,2024-03-08 14:38:11,3.4,True
L00051831,S008711,2024-03-08 22:32:44,2.7,True
L00051832,S008711,2024-03-09 03:27:16,2.4,True
L00051833,S008711,2024-03-09 12:21:49,2.9,True
L00051834,S008711,2024-03-10 02:16:22,3.8,True
L00051835,S008711,2024-03-10 17:10:55,4.5,True
L00051836,S008711,2024-03-10 22:05:27,5.5,True
L00051837,S008711,2024-03-11 18:00:00,3.4,True
L00051838,S008712,2023-07-23 05:00:00,3.9,True
L00051839,S008712,2023-07-24 00:20:00,7.1,True
L00051840,S008712,2023-07-24 11:40:00,5.3,True
L00051841,S008712,2023-07-25 00:00:00,2.7,True
L00051842,S008712,2023-07-25 13:20:00,2.6,True
L00051843,S008712,2023-07-25 18:40:00,3.1,True
L00051844,S008712,2023-07-27 01:00:00,3.4,True
L00051845,S008712,2023-07-27 10:20:00,7.1,True
L00051846,S008712,2023-07-28 05:40:00,6.5,True
L00051847,S008712,2023-07-28 19:00:00,3.4,True
L00051848,S008713,2023-06-30 21:00:00,5.8,True
L00051849,S008713,2023-06-30 22:00:00,6.3,True
L00051850,S008713,2023-07-01 12:00:00,4.2,True
L00051851,S008714,2023-03-28 18:00:00,6.5,True
L00051852,S008714,2023-03-28 08:00:00,7.1,True
L00051853,S008714,2023-03-29 11:00:00,3.8,True
L00051854,S008714,2023-03-29 11:00:00,6.0,True
L00051855,S008715,2023-01-05 11:00:00,5.9,True
L00051856,S008715,2023-01-05 23:00:00,6.4,True
L00051857,S008715,2023-01-06 21:00:00,2.5,True
L00051858,S008716,2024-10-04 04:00:00,6.1,True
L00051859,S008716,2024-10-04 19:00:00,6.9,True
L00051860,S008716,2024-10-05 23:00:00,6.0,True
L00051861,S008716,2024-10-05 15:00:00,5.1,True
L00051862,S008716,2024-10-06 06:00:00,6.5,True
L00051863,S008716,2024-10-07 09:00:00,3.8,True
L00051864,S008716,2024-10-07 00:00:00,6.0,True
L00051865,S008716,2024-10-07 13:00:00,6.2,True
L00051866,S008716,2024-10-08 15:00:00,4.4,True
L00051867,S008717,2024-12-24 05:00:00,4.8,True
L00051868,S008717,2024-12-24 16:00:00,6.6,True
L00051869,S008717,2024-12-25 12:00:00,6.2,True
L00051870,S008717,2024-12-26 08:00:00,6.4,True
L00051871,S008717,2024-12-26 23:00:00,2.9,True
L00051872,S008718,2024-10-14 08:00:00,2.8,True
L00051873,S008718,2024-10-15 05:42:51,4.2,True
L00051874,S008718,2024-10-16 01:25:43,4.3,True
L00051875,S008718,2024-10-16 12:08:34,6.3,True
L00051876,S008718,2024-10-17 05:51:26,6.9,True
L00051877,S008718,2024-10-16 21:34:17,4.3,True
L00051878,S008718,2024-10-18 08:17:09,3.0,True
L00051879,S008718,2024-10-18 04:00:00,2.7,True
L00051880,S008719,2024-05-25 09:00:00,3.6,True
L00051881,S008719,2024-05-25 08:00:00,6.4,True
L00051882,S008719,2024-05-26 12:00:00,4.6,True
L00051883,S008719,2024-05-26 15:00:00,7.3,True
L00051884,S008720,2024-12-17 13:00:00,3.6,True
L00051885,S008720,2024-12-17 21:00:00,2.7,True
L00051886,S008720,2024-12-18 10:00:00,7.3,True
L00051887,S008720,2024-12-19 05:00:00,7.1,True
L00051888,S008720,2024-12-19 21:00:00,4.4,True
L00051889,S008721,2024-12-08 12:00:00,4.4,True
L00051890,S008721,2024-12-08 12:00:00,7.5,True
L00051891,S008721,2024-12-09 16:00:00,2.6,True
L00051892,S008722,2022-07-06 04:00:00,3.3,True
L00051893,S008722,2022-07-06 16:00:00,4.8,True
L00051894,S008722,2022-07-07 22:00:00,5.2,True
L00051895,S008722,2022-07-08 10:00:00,6.7,True
L00051896,S008722,2022-07-08 02:00:00,4.9,True
L00051897,S008722,2022-07-08 19:00:00,6.8,True
L00051898,S008722,2022-07-09 03:00:00,7.5,True
L00051899,S008722,2022-07-10 10:00:00,6.2,True
L00051900,S008722,2022-07-10 10:00:00,2.9,True
L00051901,S008723,2024-01-14 23:00:00,5.0,True
L00051902,S008723,2024-01-14 23:00:00,6.7,True
L00051903,S008723,2024-01-15 00:00:00,6.5,True
L00051904,S008723,2024-01-15 20:00:00,3.2,True
L00051905,S008723,2024-01-16 22:00:00,4.1,True
L00051906,S008723,2024-01-17 07:00:00,6.4,True
L00051907,S008723,2024-01-17 03:00:00,3.2,True
L00051908,S008723,2024-01-18 01:00:00,4.6,True
L00051909,S008723,2024-01-18 17:00:00,3.0,True
L00051910,S008724,2023-06-16 20:00:00,7.2,True
L00051911,S008724,2023-06-17 00:54:33,4.4,True
L00051912,S008724,2023-06-17 08:49:05,6.9,True
L00051913,S008724,2023-06-17 15:43:38,6.1,True
L00051914,S008724,2023-06-18 02:38:11,6.5,True
L00051915,S008724,2023-06-18 19:32:44,6.4,True
L00051916,S008724,2023-06-19 04:27:16,3.9,True
L00051917,S008724,2023-06-19 22:21:49,3.6,True
L00051918,S008724,2023-06-20 08:16:22,7.6,True
L00051919,S008724,2023-06-20 21:10:55,6.3,True
L00051920,S008724,2023-06-21 12:05:27,4.3,True
L00051921,S008724,2023-06-21 12:00:00,5.3,True
L00051922,S008725,2024-08-22 02:00:00,2.9,True
L00051923,S008725,2024-08-22 22:00:00,4.1,True
L00051924,S008725,2024-08-23 10:00:00,7.7,True
L00051925,S008725,2024-08-23 06:00:00,5.7,True
L00051926,S008726,2023-10-01 07:00:00,3.9,True
L00051927,S008726,2023-10-02 06:00:00,1.4,False
L00051928,S008726,2023-10-02 21:00:00,4.7,True
L00051929,S008727,2024-04-12 02:00:00,3.7,True
L00051930,S008727,2024-04-12 17:00:00,6.3,True
L00051931,S008727,2024-04-13 19:00:00,3.3,True
L00051932,S008728,2024-03-06 17:00:00,2.8,True
L00051933,S008728,2024-03-06 20:00:00,4.8,True
L00051934,S008728,2024-03-07 21:00:00,6.2,True
L00051935,S008729,2024-09-18 13:00:00,4.2,True
L00051936,S008729,2024-09-18 14:00:00,5.2,True
L00051937,S008729,2024-09-19 04:00:00,5.1,True
L00051938,S008730,2023-04-20 23:00:00,3.2,True
L00051939,S008730,2023-04-20 11:40:00,4.8,True
L00051940,S008730,2023-04-21 09:20:00,6.4,True
L00051941,S008730,2023-04-22 04:00:00,6.1,True
L00051942,S008730,2023-04-22 06:40:00,4.6,True
L00051943,S008730,2023-04-23 01:20:00,6.6,True
L00051944,S008730,2023-04-23 08:00:00,6.2,True
L00051945,S008730,2023-04-23 15:40:00,4.4,True
L00051946,S008730,2023-04-24 11:20:00,7.1,True
L00051947,S008730,2023-04-24 05:00:00,3.1,True
L00051948,S008731,2023-10-18 20:00:00,5.8,True
L00051949,S008731,2023-10-19 04:00:00,2.6,True
L00051950,S008731,2023-10-19 16:00:00,4.5,True
L00051951,S008732,2024-07-20 21:00:00,5.0,True
L00051952,S008732,2024-07-20 20:00:00,6.1,True
L00051953,S008732,2024-07-21 11:00:00,7.5,True
L00051954,S008732,2024-07-22 10:00:00,4.1,True
L00051955,S008732,2024-07-22 09:00:00,6.3,True
L00051956,S008732,2024-07-23 01:00:00,6.3,True
L00051957,S008732,2024-07-23 09:00:00,5.2,True
L00051958,S008732,2024-07-23 18:00:00,6.7,True
L00051959,S008732,2024-07-24 15:00:00,5.2,True
L00051960,S008733,2024-05-15 12:00:00,2.8,True
L00051961,S008733,2024-05-16 05:00:00,2.6,True
L00051962,S008733,2024-05-16 11:00:00,2.5,True
L00051963,S008733,2024-05-17 10:00:00,4.4,True
L00051964,S008733,2024-05-17 10:00:00,7.0,True
L00051965,S008733,2024-05-17 14:00:00,6.8,True
L00051966,S008733,2024-05-18 09:00:00,4.3,True
L00051967,S008733,2024-05-19 00:00:00,6.5,True
L00051968,S008733,2024-05-19 22:00:00,6.4,True
L00051969,S008734,2024-02-01 13:00:00,3.5,True
L00051970,S008734,2024-02-02 06:20:00,6.1,True
L00051971,S008734,2024-02-02 06:40:00,5.3,True
L00051972,S008734,2024-02-02 19:00:00,7.3,True
L00051973,S008734,2024-02-03 17:20:00,7.5,True
L00051974,S008734,2024-02-04 14:40:00,4.0,True
L00051975,S008734,2024-02-05 06:00:00,4.1,True
L00051976,S008734,2024-02-05 00:20:00,3.4,True
L00051977,S008734,2024-02-05 16:40:00,5.1,True
L00051978,S008734,2024-02-06 10:00:00,4.3,True
L00051979,S008735,2022-05-13 22:00:00,2.6,True
L00051980,S008735,2022-05-14 10:20:00,6.6,True
L00051981,S008735,2022-05-14 11:40:00,7.3,True
L00051982,S008735,2022-05-14 22:00:00,3.9,True
L00051983,S008735,2022-05-15 11:20:00,5.8,True
L00051984,S008735,2022-05-16 12:40:00,2.8,True
L00051985,S008735,2022-05-16 23:00:00,4.3,True
L00051986,S008735,2022-05-17 05:20:00,5.4,True
L00051987,S008735,2022-05-18 03:40:00,2.9,True
L00051988,S008735,2022-05-18 23:00:00,4.3,True
L00051989,S008736,2024-12-06 08:00:00,2.8,True
L00051990,S008736,2024-12-06 16:36:00,6.0,True
L00051991,S008736,2024-12-07 04:12:00,3.3,True
L00051992,S008736,2024-12-07 14:48:00,6.9,True
L00051993,S008736,2024-12-07 16:24:00,10.7,False
L00051994,S008736,2024-12-08 21:00:00,3.5,True
L00051995,S008737,2024-06-13 23:00:00,7.6,True
L00051996,S008737,2024-06-14 04:00:00,4.2,True
L00051997,S008737,2024-06-14 09:00:00,5.2,True
L00051998,S008738,2024-07-24 16:00:00,6.6,True
L00051999,S008738,2024-07-25 00:00:00,3.0,True
L00052000,S008738,2024-07-25 09:00:00,7.5,True
L00052001,S008739,2023-12-29 13:00:00,3.1,True
L00052002,S008739,2023-12-30 00:00:00,6.7,True
L00052003,S008739,2023-12-29 19:00:00,3.2,True
L00052004,S008739,2023-12-30 06:00:00,7.1,True
L00052005,S008740,2024-12-19 07:00:00,3.7,True
L00052006,S008740,2024-12-19 12:00:00,3.6,True
L00052007,S008740,2024-12-20 01:00:00,4.8,True
L00052008,S008740,2024-12-20 10:00:00,6.7,True
L00052009,S008741,2024-05-07 14:00:00,4.4,True
L00052010,S008741,2024-05-08 01:00:00,3.4,True
L00052011,S008741,2024-05-08 21:00:00,5.3,True
L00052012,S008742,2024-06-22 06:00:00,5.3,True
L00052013,S008742,2024-06-22 13:00:00,4.3,True
L00052014,S008742,2024-06-23 01:00:00,2.7,True
L00052015,S008742,2024-06-24 01:00:00,6.9,True
L00052016,S008742,2024-06-24 19:00:00,6.0,True
L00052017,S008742,2024-06-25 04:00:00,5.9,True
L00052018,S008742,2024-06-25 23:00:00,3.3,True
L00052019,S008743,2024-06-11 03:00:00,6.0,True
L00052020,S008743,2024-06-12 05:20:00,4.1,True
L00052021,S008743,2024-06-12 11:40:00,3.2,True
L00052022,S008743,2024-06-13 00:00:00,7.2,True
L00052023,S008743,2024-06-14 00:20:00,2.9,True
L00052024,S008743,2024-06-14 16:40:00,6.4,True
L00052025,S008743,2024-06-15 04:00:00,2.8,True
L00052026,S008743,2024-06-15 02:20:00,6.0,True
L00052027,S008743,2024-06-15 16:40:00,2.9,True
L00052028,S008743,2024-06-16 07:00:00,5.0,True
L00052029,S008744,2023-04-20 03:00:00,3.2,True
L00052030,S008744,2023-04-20 18:00:00,6.2,True
L00052031,S008744,2023-04-21 01:00:00,5.4,True
L00052032,S008745,2022-11-19 02:00:00,3.0,True
L00052033,S008745,2022-11-20 07:36:00,4.7,True
L00052034,S008745,2022-11-20 11:12:00,3.0,True
L00052035,S008745,2022-11-20 10:48:00,5.8,True
L00052036,S008745,2022-11-21 03:24:00,6.3,True
L00052037,S008745,2022-11-21 10:00:00,7.4,True
L00052038,S008746,2023-07-05 22:00:00,7.4,True
L00052039,S008746,2023-07-06 00:36:00,6.8,True
L00052040,S008746,2023-07-06 16:12:00,7.3,True
L00052041,S008746,2023-07-06 04:48:00,4.2,True
L00052042,S008746,2023-07-06 20:24:00,3.5,True
L00052043,S008746,2023-07-07 06:00:00,3.4,True
L00052044,S008747,2024-10-11 14:00:00,7.2,True
L00052045,S008747,2024-10-12 06:00:00,6.3,True
L00052046,S008747,2024-10-11 20:00:00,6.5,True
L00052047,S008747,2024-10-12 17:00:00,2.7,True
L00052048,S008748,2024-07-30 08:00:00,4.9,True
L00052049,S008748,2024-07-30 23:00:00,6.0,True
L00052050,S008748,2024-07-31 05:00:00,3.7,True
L00052051,S008748,2024-07-31 23:00:00,6.0,True
L00052052,S008748,2024-08-01 11:00:00,7.1,True
L00052053,S008748,2024-08-01 18:00:00,7.0,True
L00052054,S008748,2024-08-02 12:00:00,3.3,True
L00052055,S008748,2024-08-02 17:00:00,3.8,True
L00052056,S008748,2024-08-03 23:00:00,5.9,True
L00052057,S008748,2024-08-04 10:00:00,6.8,True
L00052058,S008748,2024-08-04 05:00:00,4.8,True
L00052059,S008749,2024-11-17 10:00:00,7.2,True
L00052060,S008749,2024-11-18 12:42:51,3.0,True
L00052061,S008749,2024-11-18 19:25:43,2.7,True
L00052062,S008749,2024-11-19 13:08:34,3.0,True
L00052063,S008749,2024-11-20 02:51:26,7.0,True
L00052064,S008749,2024-11-20 17:34:17,5.3,True
L00052065,S008749,2024-11-21 01:17:09,3.3,True
L00052066,S008749,2024-11-21 05:00:00,3.1,True
L00052067,S008750,2024-01-01 16:00:00,5.7,True
L00052068,S008750,2024-01-02 09:40:00,7.4,True
L00052069,S008750,2024-01-02 17:20:00,7.0,True
L00052070,S008750,2024-01-03 03:00:00,2.7,True
L00052071,S008750,2024-01-02 22:40:00,6.9,True
L00052072,S008750,2024-01-03 17:20:00,5.9,True
L00052073,S008750,2024-01-04 02:00:00,4.0,True
L00052074,S008750,2024-01-04 22:40:00,6.9,True
L00052075,S008750,2024-01-05 01:20:00,2.4,True
L00052076,S008750,2024-01-05 05:00:00,6.8,True
L00052077,S008751,2024-05-12 20:00:00,4.3,True
L00052078,S008751,2024-05-13 07:36:00,5.4,True
L00052079,S008751,2024-05-13 03:12:00,3.4,True
L00052080,S008751,2024-05-13 06:48:00,4.3,True
L00052081,S008751,2024-05-13 18:24:00,7.0,True
L00052082,S008751,2024-05-14 22:00:00,3.4,True
L00052083,S008752,2023-05-13 05:00:00,6.2,True
L00052084,S008752,2023-05-14 08:40:00,5.5,True
L00052085,S008752,2023-05-14 19:20:00,2.4,True
L00052086,S008752,2023-05-15 04:00:00,6.4,True
L00052087,S008752,2023-05-15 15:40:00,6.8,True
L00052088,S008752,2023-05-15 08:20:00,6.5,True
L00052089,S008752,2023-05-16 01:00:00,3.3,True
L00052090,S008752,2023-05-16 20:40:00,5.0,True
L00052091,S008752,2023-05-17 12:20:00,5.1,True
L00052092,S008752,2023-05-17 11:00:00,7.3,True
L00052093,S008753,2024-11-19 04:00:00,6.8,True
L00052094,S008753,2024-11-19 22:36:00,2.4,True
L00052095,S008753,2024-11-20 08:12:00,5.4,True
L00052096,S008753,2024-11-20 22:48:00,4.0,True
L00052097,S008753,2024-11-21 11:24:00,7.1,True
L00052098,S008753,2024-11-21 20:00:00,5.0,True
L00052099,S008754,2024-09-07 16:00:00,6.4,True
L00052100,S008754,2024-09-07 15:40:00,3.1,True
L00052101,S008754,2024-09-08 10:20:00,13.2,False
L00052102,S008754,2024-09-09 07:00:00,5.7,True
